# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=31645
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	8.737677098402413;	0.994287191269914;
-2212;	0.938;	-1;	17.834373144744617;	0.9986197425465483;
-2212;	0.938;	-1;	2.526345699938154;	0.937468501173247;
-2212;	0.938;	-1;	2.2595951654780997;	0.9235837268588549;
-2212;	0.938;	-1;	23.612522645952616;	0.9992119073564215;
-2212;	0.938;	-1;	12.70051871960674;	0.9972838077033749;
-2212;	0.938;	-1;	2.41160817413215;	0.9319847779556149;
-2212;	0.938;	-1;	5.8710379123238505;	0.9874764512488245;
-2212;	0.938;	-1;	14.635362033186402;	0.997952455779706;
-2212;	0.938;	-1;	11.251333300475993;	0.9965429070737548;
-2212;	0.938;	-1;	11.258303885024295;	0.9965471645305702;
-2212;	0.938;	-1;	2.899785746295233;	0.9514604669867613;
-2212;	0.938;	-1;	2.7381234863878947;	0.9460291438672388;
-2212;	0.938;	-1;	7.889183506679509;	0.9930058235627497;
-2212;	0.938;	-1;	2.667212319792708;	0.9433637165324247;
-2212;	0.938;	-1;	5.394114314340122;	0.9852150486484537;
-2212;	0.938;	-1;	6.949731710777331;	0.991014235773908;
-2212;	0.938;	-1;	3.6916100347735807;	0.9692026860878139;
-2212;	0.938;	-1;	24.18494376562001;	0.999248730263888;
-2212;	0.938;	-1;	1.074625813844056;	0.7533743848325727;
-2212;	0.938;	-1;	3.7311898263520447;	0.9698234858574697;
-2212;	0.938;	-1;	6.23812995611858;	0.9888832562183187;
-2212;	0.938;	-1;	2.949411231503671;	0.9529676898160667;
-2212;	0.938;	-1;	6.155880215061125;	0.9885893056499463;
-2212;	0.938;	-1;	5.186909346262088;	0.9840389038181943;
-2212;	0.938;	-1;	1.3976783765838263;	0.8303424134228391;
-2212;	0.938;	-1;	1.8531427444208286;	0.8922153847707522;
-2212;	0.938;	-1;	2.8450358679688033;	0.9497142290063061;
-2212;	0.938;	-1;	12.838003919626914;	0.9973414423222137;
-2212;	0.938;	-1;	14.369370763950338;	0.9978761935920156;
-2212;	0.938;	-1;	9.627908617768867;	0.9952876938046019;
-2212;	0.938;	-1;	17.903000568333624;	0.9986302824341475;
-2212;	0.938;	-1;	16.343166422986734;	0.9983570212632588;
-2212;	0.938;	-1;	8.45092252643704;	0.9938965250849604;
-2212;	0.938;	-1;	3.9044399608717257;	0.9723344710077987;
-2212;	0.938;	-1;	15.01048300952401;	0.9980532208281333;
-2212;	0.938;	-1;	12.012425230335479;	0.9969651742071819;
-2212;	0.938;	-1;	7.653950252846173;	0.9925741556947799;
-2212;	0.938;	-1;	13.619814263078077;	0.9976368476055235;
-2212;	0.938;	-1;	7.171186603606477;	0.9915537463832708;
-2212;	0.938;	-1;	3.855810930745438;	0.9716618130361518;
-2212;	0.938;	-1;	3.9880131423103413;	0.9734365402642016;
-2212;	0.938;	-1;	2.222971416587492;	0.9213368568326827;
-2212;	0.938;	-1;	3.9912355476124177;	0.9734777253960434;
-2212;	0.938;	-1;	7.593122629842416;	0.99245605232875;
-2212;	0.938;	-1;	14.668462643556072;	0.9979616580590582;
-2212;	0.938;	-1;	6.523676929594;	0.9898206540363452;
-2212;	0.938;	-1;	16.500897005071995;	0.9983882057739216;
-2212;	0.938;	-1;	5.102634601094321;	0.9835203946457827;
-2212;	0.938;	-1;	2.600398788998526;	0.9406732029419081;
-2212;	0.938;	-1;	1.4610114689258946;	0.8414983945887852;
-2212;	0.938;	-1;	5.4793444291174005;	0.9856616574831565;
-2212;	0.938;	-1;	6.337360016254868;	0.9892230983018282;
-2212;	0.938;	-1;	5.496436961952443;	0.9857488017916782;
-2212;	0.938;	-1;	10.434765164220085;	0.9959840525644059;
-2212;	0.938;	-1;	5.388108316617345;	0.98518279877627;
-2212;	0.938;	-1;	4.374621701699521;	0.9777757978322373;
-2212;	0.938;	-1;	8.67991840788518;	0.9942115700048868;
-2212;	0.938;	-1;	0.5577311920629865;	0.5110763828769701;
-2212;	0.938;	-1;	5.3511111651582235;	0.9849818091473205;
-2212;	0.938;	-1;	18.2773592990873;	0.9986857077694328;
-2212;	0.938;	-1;	2.72499612681266;	0.9455496983830379;
-2212;	0.938;	-1;	10.318848358597863;	0.9958938775623288;
-2212;	0.938;	-1;	4.495455883187933;	0.9789174725648171;
-2212;	0.938;	-1;	3.0324241976735378;	0.955339933690724;
-2212;	0.938;	-1;	2.233822062126928;	0.9220123510027403;
-2212;	0.938;	-1;	27.025540304253237;	0.9993982241555736;
-2212;	0.938;	-1;	4.127342013709956;	0.9751345037241158;
-2212;	0.938;	-1;	2.146189234971604;	0.9163074332210603;
-2212;	0.938;	-1;	15.546577514842069;	0.9981848089437928;
-2212;	0.938;	-1;	18.713886715083884;	0.9987461940992249;
-2212;	0.938;	-1;	12.150255525557748;	0.9970333323524218;
-2212;	0.938;	-1;	9.172103949635819;	0.9948114330180525;
-2212;	0.938;	-1;	1.5877070833229914;	0.8609717810613347;
-2212;	0.938;	-1;	13.280276230085361;	0.9975149208308357;
-2212;	0.938;	-1;	3.3598779373252534;	0.9631696036583436;
-2212;	0.938;	-1;	2.2887234424744287;	0.9253053388092406;
-2212;	0.938;	-1;	13.215308840500095;	0.9974905192463936;
-2212;	0.938;	-1;	9.513027390489581;	0.9951740206267667;
-2212;	0.938;	-1;	4.5777540414191105;	0.9796459182198604;
-2212;	0.938;	-1;	25.980717744298648;	0.9993488979310177;
-2212;	0.938;	-1;	2.1631715346150893;	0.9174587866709375;
-2212;	0.938;	-1;	4.433175663853735;	0.9783401915175333;
-2212;	0.938;	-1;	17.90039006098127;	0.9986298837196266;
-2212;	0.938;	-1;	8.790048267633177;	0.9943544887237692;
-2212;	0.938;	-1;	3.081291789542535;	0.9566552381551873;
-2212;	0.938;	-1;	1.9029854843660787;	0.8969565979284962;
-2212;	0.938;	-1;	6.947075169027323;	0.9910074546372601;
-2212;	0.938;	-1;	4.363087230095795;	0.9776620497138759;
-2212;	0.938;	-1;	6.877171822646355;	0.9908262359363984;
-2212;	0.938;	-1;	6.103063020129892;	0.9883943897420491;
-2212;	0.938;	-1;	7.676677711758193;	0.9926175753135125;
-2212;	0.938;	-1;	18.103582128553438;	0.9986604056790118;
-2212;	0.938;	-1;	2.880237628131054;	0.9508473066686897;
-2212;	0.938;	-1;	3.135016442679;	0.95803671254404;
-2212;	0.938;	-1;	30.674537538079836;	0.9995327867096824;
-2212;	0.938;	-1;	11.295916370347117;	0.9965700023776735;
-2212;	0.938;	-1;	4.881454600136828;	0.9820340917673822;
-2212;	0.938;	-1;	13.154955141593812;	0.9974675274985669;
-2212;	0.938;	-1;	4.2245216667916425;	0.9762253417169784;
-2212;	0.938;	-1;	16.17915814289693;	0.9983236267876867;
-2212;	0.938;	-1;	2.2272220013112745;	0.9216024712110715;
-2212;	0.938;	-1;	9.965225864529147;	0.995599245213292;
-2212;	0.938;	-1;	4.001463369102983;	0.9736078217045252;
-2212;	0.938;	-1;	9.087882774040441;	0.994715582690302;
-2212;	0.938;	-1;	3.831423752799604;	0.971315340671075;
-2212;	0.938;	-1;	1.4704152118214775;	0.8430685488455114;
-2212;	0.938;	-1;	3.587415120190302;	0.9674753290661184;
-2212;	0.938;	-1;	14.106932025012986;	0.9977967013648992;
-2212;	0.938;	-1;	14.498853818075414;	0.9979138397281362;
-2212;	0.938;	-1;	4.2181766361849995;	0.976156303395273;
-2212;	0.938;	-1;	8.304134543911243;	0.9936809010002414;
-2212;	0.938;	-1;	22.246665699838122;	0.999112297919304;
-2212;	0.938;	-1;	8.10539149204926;	0.9933703277050334;
-2212;	0.938;	-1;	19.44974732562354;	0.9988391102167701;
-2212;	0.938;	-1;	6.155118259091777;	0.9885865285493958;
-2212;	0.938;	-1;	9.495861334857727;	0.9951566832876667;
-2212;	0.938;	-1;	8.432855654636867;	0.9938705846519175;
-2212;	0.938;	-1;	14.568676347998743;	0.9979337264857316;
-2212;	0.938;	-1;	10.040922986092863;	0.9956649192366988;
-2212;	0.938;	-1;	21.771270211800804;	0.999073161560898;
-2212;	0.938;	-1;	0.7223176351547564;	0.6101241618500621;
-2212;	0.938;	-1;	15.859922991364114;	0.9982556403737712;
-2212;	0.938;	-1;	3.8027278699828098;	0.9708995765466477;
-2212;	0.938;	-1;	6.229859639555614;	0.9888542129944035;
-2212;	0.938;	-1;	14.216610200659861;	0.997830456079122;
-2212;	0.938;	-1;	1.804601808644777;	0.8872958700317665;
-2212;	0.938;	-1;	12.06054303675527;	0.996989232882356;
-2212;	0.938;	-1;	11.223152535910131;	0.9965256145966487;
-2212;	0.938;	-1;	7.607835943477291;	0.9924848758354691;
-2212;	0.938;	-1;	19.879949337833335;	0.998888727070057;
-2212;	0.938;	-1;	9.23353415144143;	0.9948797142991587;
-2212;	0.938;	-1;	0.9871780925061091;	0.7249331278863619;
-2212;	0.938;	-1;	11.874426678140086;	0.9968945560710094;
-2212;	0.938;	-1;	3.5983029262474555;	0.9676624288055051;
-2212;	0.938;	-1;	3.7140202217454337;	0.9695564753076716;
-2212;	0.938;	-1;	9.169008285296126;	0.9948079561150573;
-2212;	0.938;	-1;	3.706458706232811;	0.9694377757286406;
-2212;	0.938;	-1;	7.718269167839704;	0.9926960571089865;
-2212;	0.938;	-1;	11.040056943277772;	0.9964100409470171;
-2212;	0.938;	-1;	2.8320665877242877;	0.9492871367712254;
-2212;	0.938;	-1;	9.78460733624891;	0.9954363953397943;
-2212;	0.938;	-1;	5.57897124463543;	0.9861586930382754;
-2212;	0.938;	-1;	21.232647379738854;	0.9990256112345207;
-2212;	0.938;	-1;	5.259852746554984;	0.984468341279674;
-2212;	0.938;	-1;	5.359630334116431;	0.9850284482628793;
-2212;	0.938;	-1;	1.6050988950540368;	0.8633824437719555;
-2212;	0.938;	-1;	4.581451499568669;	0.9796777641716535;
-2212;	0.938;	-1;	8.665585457394382;	0.9941925725646025;
-2212;	0.938;	-1;	2.1718387774699117;	0.9180376556336252;
-2212;	0.938;	-1;	4.12630892209975;	0.9751225119958582;
-2212;	0.938;	-1;	7.886903580225221;	0.9930018216151697;
-2212;	0.938;	-1;	10.248269945741916;	0.9958374800774255;
-2212;	0.938;	-1;	8.847643486143754;	0.9944271390252447;
-2212;	0.938;	-1;	3.729280609701153;	0.9697939662515817;
-2212;	0.938;	-1;	17.169050481088814;	0.9985109398318107;
-2212;	0.938;	-1;	14.485987107823131;	0.9979101437676725;
-2212;	0.938;	-1;	6.742030020726398;	0.9904600786919253;
-2212;	0.938;	-1;	6.210102130036188;	0.988784369862038;
-2212;	0.938;	-1;	5.447734936907279;	0.985498395963682;
-2212;	0.938;	-1;	5.287773939185468;	0.9846281801812709;
-2212;	0.938;	-1;	5.932191031514073;	0.9877286144280082;
-2212;	0.938;	-1;	8.784082043697735;	0.9943468820897886;
-2212;	0.938;	-1;	15.085580669718842;	0.9980724992762585;
-2212;	0.938;	-1;	3.121707129611777;	0.9577005632785353;
-2212;	0.938;	-1;	10.071666935772102;	0.9956911741236274;
-2212;	0.938;	-1;	7.852180550270733;	0.9929404469683251;
-2212;	0.938;	-1;	10.25254836768352;	0.9958409317801484;
-2212;	0.938;	-1;	4.022090877168242;	0.9738673433418578;
-2212;	0.938;	-1;	17.004024352479977;	0.9984819626573532;
-2212;	0.938;	-1;	3.236827650461637;	0.9604830990941299;
-2212;	0.938;	-1;	9.169476067421845;	0.9948084817292266;
-2212;	0.938;	-1;	20.101165146348805;	0.9989130122261947;
-2212;	0.938;	-1;	6.8080779048228175;	0.9906417043995808;
-2212;	0.938;	-1;	5.552595013313387;	0.9860296306743641;
-2212;	0.938;	-1;	7.936776721437866;	0.9930885888125757;
-2212;	0.938;	-1;	1.5380507866832616;	0.8537556708643154;
-2212;	0.938;	-1;	4.573397914351648;	0.9796083040495905;
-2212;	0.938;	-1;	9.739898706230369;	0.9953946925922716;
-2212;	0.938;	-1;	7.617066982679423;	0.9925028755860947;
-2212;	0.938;	-1;	9.670911835843073;	0.9953292161345936;
-2212;	0.938;	-1;	21.13504063187109;	0.9990166038269745;
-2212;	0.938;	-1;	24.418471905355524;	0.9992630154101386;
-2212;	0.938;	-1;	12.557197974998083;	0.9972217113404921;
-2212;	0.938;	-1;	16.386804689063;	0.9983657387469957;
-2212;	0.938;	-1;	11.23684667999141;	0.9965340338304839;
-2212;	0.938;	-1;	3.66938945190082;	0.9688458632823442;
-2212;	0.938;	-1;	4.648446966581527;	0.9802422083947456;
-2212;	0.938;	-1;	7.710653937851445;	0.9926817809433656;
-2212;	0.938;	-1;	4.953742210638438;	0.982541051168161;
-2212;	0.938;	-1;	9.391123826314509;	0.99504885306614;
-2212;	0.938;	-1;	10.284777841194238;	0.9958667964028909;
-2212;	0.938;	-1;	0.9724629769513079;	0.7197452345629085;
-2212;	0.938;	-1;	6.697456165403399;	0.9903345145142114;
-2212;	0.938;	-1;	13.452653064093083;	0.9975779686986669;
-2212;	0.938;	-1;	3.4512636202806877;	0.9649943883210175;
-2212;	0.938;	-1;	15.161656905307844;	0.9980917386905188;
-2212;	0.938;	-1;	9.527168255966933;	0.9951882329248392;
-2212;	0.938;	-1;	6.169899185697688;	0.9886402212675147;
-2212;	0.938;	-1;	15.250672881993502;	0.9981138873696361;
-2212;	0.938;	-1;	12.98195290222623;	0.9973998452298144;
-2212;	0.938;	-1;	4.633507828233054;	0.9801183792100958;
-2212;	0.938;	-1;	5.704910375399775;	0.9867511006317566;
-2212;	0.938;	-1;	7.904569702833988;	0.9930327416846528;
-2212;	0.938;	-1;	1.9425866564825982;	0.9005154173470433;
-2212;	0.938;	-1;	4.26642028891306;	0.9766738788490879;
-2212;	0.938;	-1;	9.965507909543247;	0.9955994926693355;
-2212;	0.938;	-1;	14.02695564788397;	0.997771589153514;
-2212;	0.938;	-1;	6.274976310955285;	0.9890112891631143;
-2212;	0.938;	-1;	23.6916379477274;	0.9992171558755614;
-2212;	0.938;	-1;	4.565651818486382;	0.9795411629025864;
-2212;	0.938;	-1;	8.685499497257311;	0.9942189422587556;
-2212;	0.938;	-1;	13.022930220921289;	0.9974161192615226;
-2212;	0.938;	-1;	26.955722744449684;	0.9993951056512957;
-2212;	0.938;	-1;	11.11421984329647;	0.9964575377859958;
-2212;	0.938;	-1;	4.837639297465035;	0.9817160892898307;
-2212;	0.938;	-1;	3.1420094877554074;	0.9582117644223437;
-2212;	0.938;	-1;	7.098706541704974;	0.9913826224295312;
-2212;	0.938;	-1;	9.986832298086316;	0.9956181417711987;
-2212;	0.938;	-1;	0.5775347023504303;	0.5242975395127522;
-2212;	0.938;	-1;	2.9092671662812273;	0.9517538455940167;
-2212;	0.938;	-1;	1.3848812573096076;	0.8279590433750154;
-2212;	0.938;	-1;	23.059976658287106;	0.9991737348583353;
-2212;	0.938;	-1;	4.7620082944608315;	0.9811471530004846;
-2212;	0.938;	-1;	5.323019639171078;	0.9848264770030724;
-2212;	0.938;	-1;	4.667722653671702;	0.9804002976439505;
-2212;	0.938;	-1;	3.299925287728345;	0.9618954081199254;
-2212;	0.938;	-1;	8.751043408438846;	0.994304480691006;
-2212;	0.938;	-1;	2.082296550292729;	0.9117630602157021;
-2212;	0.938;	-1;	16.625963798615977;	0.998412306119069;
-2212;	0.938;	-1;	12.779366506006353;	0.9973170873821802;
-2212;	0.938;	-1;	6.205455963567947;	0.9887678507877129;
-2212;	0.938;	-1;	24.927391838505432;	0.9992927693231892;
-2212;	0.938;	-1;	0.9962972243774897;	0.7280874667593945;
-2212;	0.938;	-1;	8.477444152585848;	0.9939343084864276;
-2212;	0.938;	-1;	0.582545003475268;	0.5275838917218517;
-2212;	0.938;	-1;	8.664477139080695;	0.994191099674444;
-2212;	0.938;	-1;	4.590188395533891;	0.9797527211767013;
-2212;	0.938;	-1;	14.098323786296369;	0.9977940188363176;
-2212;	0.938;	-1;	2.333247299425007;	0.9278306665818992;
-2212;	0.938;	-1;	7.365456983193235;	0.9919881556486286;
-2212;	0.938;	-1;	3.6185329640622315;	0.9680058772056586;
-2212;	0.938;	-1;	21.226018576597628;	0.9990250034337553;
-2212;	0.938;	-1;	8.60148754252977;	0.9941064631817192;
-2212;	0.938;	-1;	4.775041857430466;	0.9812470579521527;
-2212;	0.938;	-1;	2.2619367782687916;	0.9237242287202487;
-2212;	0.938;	-1;	9.278071357726313;	0.9949283813462196;
-2212;	0.938;	-1;	12.727762521047925;	0.9972953762075747;
-2212;	0.938;	-1;	7.4790231275779595;	0.9922268139654384;
-2212;	0.938;	-1;	25.705998834009954;	0.9993349209226097;
-2212;	0.938;	-1;	11.100912636896801;	0.9964490848611054;
-2212;	0.938;	-1;	25.974312766105285;	0.9993485770960289;
-2212;	0.938;	-1;	8.77583497192495;	0.9943363422236395;
-2212;	0.938;	-1;	9.903530985171905;	0.9955446117162815;
-2212;	0.938;	-1;	11.0811955571639;	0.9964365046595773;
-2212;	0.938;	-1;	17.00555948359318;	0.998482236094829;
-2212;	0.938;	-1;	1.042391951398321;	0.7433483094976266;
-2212;	0.938;	-1;	2.272122907701124;	0.9243311080875694;
-2212;	0.938;	-1;	15.467022531268032;	0.9981661394342873;
-2212;	0.938;	-1;	1.7344327285480432;	0.8796070412079292;
-2212;	0.938;	-1;	2.569731648064638;	0.9393756889691303;
-2212;	0.938;	-1;	2.421640495211459;	0.9324914931642435;
-2212;	0.938;	-1;	2.5542372904990325;	0.9387043993337805;
-2212;	0.938;	-1;	4.783353644524937;	0.9813103592869311;
-2212;	0.938;	-1;	11.418233590749184;	0.9966427284206943;
-2212;	0.938;	-1;	5.986348407578697;	0.9879456636025281;
-2212;	0.938;	-1;	9.106207196779568;	0.994736661515473;
-2212;	0.938;	-1;	6.504300898989836;	0.9897608457256293;
-2212;	0.938;	-1;	4.721295618672273;	0.9808299377199806;
-2212;	0.938;	-1;	5.323993925264565;	0.9848319042738607;
-2212;	0.938;	-1;	3.962973627682753;	0.9731132641322491;
-2212;	0.938;	-1;	3.175055317863612;	0.9590246454047722;
-2212;	0.938;	-1;	2.1991954508240052;	0.9198269842447006;
-2212;	0.938;	-1;	5.545219369619204;	0.9859932199392387;
-2212;	0.938;	-1;	4.072275732083475;	0.9744831782694441;
-2212;	0.938;	-1;	7.048557036650906;	0.9912611717387717;
-2212;	0.938;	-1;	4.384712989570127;	0.9778746107513029;
-2212;	0.938;	-1;	2.5577818053393453;	0.9388589138396319;
-2212;	0.938;	-1;	6.2924124777020936;	0.9890711105318425;
-2212;	0.938;	-1;	3.71611975700138;	0.9695893127493534;
-2212;	0.938;	-1;	1.6147100280375422;	0.864689766661849;
-2212;	0.938;	-1;	4.753670511598485;	0.981082826885791;
-2212;	0.938;	-1;	6.998985842575266;	0.9911385920589653;
-2212;	0.938;	-1;	3.9560352574465254;	0.9730226552388361;
-2212;	0.938;	-1;	7.012145049265952;	0.991171381293507;
-2212;	0.938;	-1;	10.844753486769582;	0.9962803003594376;
-2212;	0.938;	-1;	3.0390840960769743;	0.9555226060678002;
-2212;	0.938;	-1;	2.260688862670182;	0.9236493974270793;
-2212;	0.938;	-1;	16.992912590568135;	0.9984799812275388;
-2212;	0.938;	-1;	1.9210312617612446;	0.8986003567165634;
-2212;	0.938;	-1;	3.8228884144159894;	0.9711925974847724;
-2212;	0.938;	-1;	9.346470925680773;	0.9950017866487192;
-2212;	0.938;	-1;	1.9162800509332893;	0.8981712070731903;
-2212;	0.938;	-1;	12.853331913683549;	0.9973477541763952;
-2212;	0.938;	-1;	13.278667144464308;	0.997514320763134;
-2212;	0.938;	-1;	4.283163767506911;	0.9768496208846981;
-2212;	0.938;	-1;	2.331479659260402;	0.9277327743123356;
-2212;	0.938;	-1;	5.595338846852176;	0.9862378908475696;
-2212;	0.938;	-1;	8.676236165208739;	0.9942066983016105;
-2212;	0.938;	-1;	3.380732004141263;	0.963598147466872;
-2212;	0.938;	-1;	8.701237128793835;	0.9942396551723354;
-2212;	0.938;	-1;	6.624145904402318;	0.9901225692706567;
-2212;	0.938;	-1;	8.46002000972681;	0.9939095251575588;
-2212;	0.938;	-1;	27.377915447790578;	0.9994136015817751;
-2212;	0.938;	-1;	0.9415319815394271;	0.7084343122432046;
-2212;	0.938;	-1;	7.639243713869093;	0.9925458559401541;
-2212;	0.938;	-1;	6.094155863071194;	0.9883610300823134;
-2212;	0.938;	-1;	3.4201567571971023;	0.9643884961806747;
-2212;	0.938;	-1;	8.531924679842174;	0.9940108336876247;
-2212;	0.938;	-1;	12.345054117643146;	0.9971258185805193;
-2212;	0.938;	-1;	10.33874428574399;	0.9959095692977105;
-2212;	0.938;	-1;	7.209345031007233;	0.9916418054447417;
-2212;	0.938;	-1;	3.6011999070726413;	0.9677119440439544;
-2212;	0.938;	-1;	3.2199843203234946;	0.9600930855294375;
-2212;	0.938;	-1;	10.159627503046359;	0.9957649902681237;
-2212;	0.938;	-1;	9.48747451033087;	0.9951481788692116;
-2212;	0.938;	-1;	5.93410858712823;	0.9877363986599085;
-2212;	0.938;	-1;	6.043137951916371;	0.9881671705601511;
-2212;	0.938;	-1;	2.269371694519212;	0.9241678812833442;
-2212;	0.938;	-1;	17.197589479167657;	0.9985158668647133;
-2212;	0.938;	-1;	1.946181986491541;	0.9008298297776152;
-2212;	0.938;	-1;	2.564614209778344;	0.9391551634881758;
-2212;	0.938;	-1;	13.462587802461048;	0.9975815291108402;
-2212;	0.938;	-1;	12.127771802946986;	0.9970223714500167;
-2212;	0.938;	-1;	4.772830880545633;	0.9812301658408042;
-2212;	0.938;	-1;	25.865949018018746;	0.9993431128612333;
-2212;	0.938;	-1;	4.6672825511028355;	0.980396709136975;
-2212;	0.938;	-1;	7.593366022347139;	0.9924565304795885;
-2212;	0.938;	-1;	1.409847464174934;	0.8325673272894383;
-2212;	0.938;	-1;	4.896805181278912;	0.9821435605326402;
-2212;	0.938;	-1;	3.250867241305655;	0.960803925176789;
-2212;	0.938;	-1;	8.142309175177052;	0.9934297201706963;
-2212;	0.938;	-1;	18.744320573639474;	0.99875025460703;
-2212;	0.938;	-1;	21.52124927780216;	0.9990515323737821;
-2212;	0.938;	-1;	8.356936376350665;	0.9937597574399977;
-2212;	0.938;	-1;	3.4722307652550977;	0.965394251237928;
-2212;	0.938;	-1;	6.584165912985487;	0.9900040488253106;
-2212;	0.938;	-1;	6.6446801737456855;	0.9901826293481714;
-2212;	0.938;	-1;	5.959076441292644;	0.9878370862070457;
-2212;	0.938;	-1;	10.868264115939695;	0.9962962869356495;
-2212;	0.938;	-1;	9.997340486530854;	0.995627288159133;
-2212;	0.938;	-1;	0.973269163018638;	0.7200326290265199;
-2212;	0.938;	-1;	7.099266042328953;	0.9913839631616941;
-2212;	0.938;	-1;	3.504945515856987;	0.9660048350381777;
-2212;	0.938;	-1;	3.774919768213624;	0.9704881216080626;
-2212;	0.938;	-1;	16.73544157323816;	0.9984329618810068;
-2212;	0.938;	-1;	2.7324967223211813;	0.9458243965921171;
-2212;	0.938;	-1;	0.7744486362968173;	0.6366757405183561;
-2212;	0.938;	-1;	6.159233532537064;	0.9886015155156669;
-2212;	0.938;	-1;	6.526225461329083;	0.9898284818168609;
-2212;	0.938;	-1;	1.8080388033128603;	0.8876545190636146;
-2212;	0.938;	-1;	2.4797219967125343;	0.9353203593919651;
-2212;	0.938;	-1;	1.027016794780884;	0.7383820193827716;
-2212;	0.938;	-1;	5.746502060560407;	0.9869384632766511;
-2212;	0.938;	-1;	11.444087861578309;	0.9966578047789786;
-2212;	0.938;	-1;	4.148283487519266;	0.9753757500422763;
-2212;	0.938;	-1;	4.4317688767635435;	0.9783268821684991;
-2212;	0.938;	-1;	12.975279117249118;	0.9973971802192022;
-2212;	0.938;	-1;	6.454165016296531;	0.9896036343803029;
-2212;	0.938;	-1;	6.877982854143793;	0.9908283696240725;
-2212;	0.938;	-1;	14.586627302381213;	0.9979387933496252;
-2212;	0.938;	-1;	3.4390992550894772;	0.964759275041094;
-2212;	0.938;	-1;	8.654804150732934;	0.994178221088644;
-2212;	0.938;	-1;	2.7325997690503856;	0.9458281564419394;
-2212;	0.938;	-1;	2.22998819210551;	0.9217746348202678;
-2212;	0.938;	-1;	6.5883432709482435;	0.9900165315973393;
-2212;	0.938;	-1;	3.859826242902404;	0.9717182655224396;
-2212;	0.938;	-1;	5.709795285581786;	0.9867733130466321;
-2212;	0.938;	-1;	5.123162233081557;	0.98364897712896;
-2212;	0.938;	-1;	1.4829681736982758;	0.8451314503205375;
-2212;	0.938;	-1;	19.75852631944654;	0.998875049894539;
-2212;	0.938;	-1;	9.35799268578342;	0.9950139950450909;
-2212;	0.938;	-1;	5.753004105350573;	0.9869673965552409;
-2212;	0.938;	-1;	2.617334268164653;	0.9413724926203386;
-2212;	0.938;	-1;	7.272871671724709;	0.9917853947006625;
-2212;	0.938;	-1;	4.366839887553012;	0.977699151420534;
-2212;	0.938;	-1;	15.10732563864571;	0.9980780280653629;
-2212;	0.938;	-1;	5.879726540160987;	0.9875127467801398;
