# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=554
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	1.1689834375169736;	0.7799523529786777;
-2212;	0.938;	-1;	2.0284000775113373;	0.9076500612787618;
-2212;	0.938;	-1;	1.94771462029477;	0.9009634295853283;
-2212;	0.938;	-1;	6.437481842613601;	0.989550521547095;
-2212;	0.938;	-1;	4.527911317730947;	0.9792092964554637;
-2212;	0.938;	-1;	1.498173255731339;	0.8475806079967175;
-2212;	0.938;	-1;	0.8971883137123443;	0.6912109473367729;
-2212;	0.938;	-1;	1.94771462029477;	0.9009634295853283;
-2212;	0.938;	-1;	1.104043097785589;	0.7620880266073036;
-2212;	0.938;	-1;	2.517818314589997;	0.9370834230584992;
-2212;	0.938;	-1;	0.8376306524345918;	0.6660735758779331;
-2212;	0.938;	-1;	2.934128265168549;	0.952510901123122;
-2212;	0.938;	-1;	0.17752379989705605;	0.185956735562083;
-2212;	0.938;	-1;	0.5447211829238882;	0.5021879307248764;
-2212;	0.938;	-1;	3.6584719902964955;	0.9686683085764496;
-2212;	0.938;	-1;	2.0078935348332094;	0.906013088450223;
-2212;	0.938;	-1;	6.705124470470776;	0.9903562911161887;
-2212;	0.938;	-1;	3.2148856636406213;	0.9599739087059058;
-2212;	0.938;	-1;	2.847299644069974;	0.9497882384943345;
-2212;	0.938;	-1;	3.1070172582784283;	0.9573249380029342;
-2212;	0.938;	-1;	3.8187832772391;	0.9711332865500709;
-2212;	0.938;	-1;	1.7254417582790214;	0.8785689779376092;
-2212;	0.938;	-1;	6.711468514505973;	0.990374251744291;
-2212;	0.938;	-1;	1.579151784075869;	0.8597642358155524;
-2212;	0.938;	-1;	2.0370812595183825;	0.9083308091149837;
-2212;	0.938;	-1;	4.803287552375457;	0.9814608852845617;
-2212;	0.938;	-1;	3.4719666764226007;	0.965389256757967;
-2212;	0.938;	-1;	3.045585557397625;	0.9556998781590166;
-2212;	0.938;	-1;	2.67572473879153;	0.9436936877108841;
-2212;	0.938;	-1;	0.3977124669113353;	0.3903610793789591;
-2212;	0.938;	-1;	3.5141969800802286;	0.9661746233762217;
-2212;	0.938;	-1;	2.4308401806782776;	0.9329513642794687;
-2212;	0.938;	-1;	3.0829346728459885;	0.956698465890318;
-2212;	0.938;	-1;	6.925717816275509;	0.9909526587240615;
-2212;	0.938;	-1;	1.3851599296074082;	0.8280114273642281;
-2212;	0.938;	-1;	3.8368472140588565;	0.9713929319782525;
-2212;	0.938;	-1;	3.2224622012141584;	0.9601508157142362;
-2212;	0.938;	-1;	2.1658503920280365;	0.9176383275715585;
-2212;	0.938;	-1;	2.2463078660435216;	0.9227793573707793;
-2212;	0.938;	-1;	1.5163084866358825;	0.850432564810556;
-2212;	0.938;	-1;	4.953587904418372;	0.9825399917666068;
-2212;	0.938;	-1;	2.456054278260715;	0.9341887459942526;
-2212;	0.938;	-1;	3.1228734991390543;	0.9577301796194011;
-2212;	0.938;	-1;	2.4195946829287336;	0.9323886072753405;
-2212;	0.938;	-1;	0.8852800085317639;	0.6863739775290171;
-2212;	0.938;	-1;	5.669381277273208;	0.9865878592282094;
-2212;	0.938;	-1;	5.830567065626238;	0.9873053002778918;
-2212;	0.938;	-1;	1.8557284562759955;	0.8924688656040456;
-2212;	0.938;	-1;	1.8116567732967521;	0.8880303157797923;
-2212;	0.938;	-1;	0.320919598629018;	0.3237101294303615;
-2212;	0.938;	-1;	4.217102441784525;	0.9761445860166226;
-2212;	0.938;	-1;	4.617439087977231;	0.9799838960964392;
-2212;	0.938;	-1;	4.527911317730947;	0.9792092964554637;
-2212;	0.938;	-1;	0.1653680922452696;	0.17362107625436346;
-2212;	0.938;	-1;	4.786739452239803;	0.9813360541189518;
-2212;	0.938;	-1;	5.703188725376445;	0.9867432587844418;
-2212;	0.938;	-1;	6.622696509919505;	0.9901183092741235;
-2212;	0.938;	-1;	4.527911317730947;	0.9792092964554637;
-2212;	0.938;	-1;	0.9413622166127127;	0.7083706757656675;
-2212;	0.938;	-1;	1.324611475806019;	0.8161019084161093;
-2212;	0.938;	-1;	3.4581354730243;	0.9651261875476393;
-2212;	0.938;	-1;	3.409058646407392;	0.9641685876503265;
-2212;	0.938;	-1;	3.862435015563239;	0.9717548539843487;
-2212;	0.938;	-1;	2.1924836634181086;	0.9193932185169356;
-2212;	0.938;	-1;	4.315926750157955;	0.9771878747819521;
-2212;	0.938;	-1;	4.7867593815868785;	0.9813362052069731;
-2212;	0.938;	-1;	2.1931143260555293;	0.9194341200131806;
-2212;	0.938;	-1;	1.2084015196167206;	0.7899435808622561;
-2212;	0.938;	-1;	0.8488244410564295;	0.670981900496516;
-2212;	0.938;	-1;	0.5434644028793423;	0.5013207294045181;
-2212;	0.938;	-1;	2.0964455538343945;	0.9127993486993579;
-2212;	0.938;	-1;	1.8986846176498087;	0.8965592644915171;
-2212;	0.938;	-1;	2.540041813007022;	0.9380798637550866;
-2212;	0.938;	-1;	5.120803014695102;	0.9836342753373694;
-2212;	0.938;	-1;	5.250959905092115;	0.9844169133333558;
-2212;	0.938;	-1;	3.842866562632119;	0.97147868568695;
-2212;	0.938;	-1;	2.4666308102399515;	0.934697954520103;
-2212;	0.938;	-1;	4.027761989914498;	0.9739380315935265;
-2212;	0.938;	-1;	0.9793541744833479;	0.7221899512385533;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	1.5451980037846282;	0.8548257806369907;
-2212;	0.938;	-1;	2.793040453697368;	0.947969521915676;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	1.4690223844489645;	0.842837336832308;
-2212;	0.938;	-1;	0.8902828093555442;	0.6884172486472343;
-2212;	0.938;	-1;	0.4402210409078603;	0.42485598923349355;
-2212;	0.938;	-1;	4.093597498199672;	0.9747383370087015;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	4.146621692511628;	0.9753567330412003;
-2212;	0.938;	-1;	1.1124363523123468;	0.7645008275272587;
-2212;	0.938;	-1;	1.9542033045501688;	0.901526222454621;
-2212;	0.938;	-1;	1.6931912767761828;	0.8747404371180181;
-2212;	0.938;	-1;	9.144209529256644;	0.9947799770886754;
-2212;	0.938;	-1;	3.401394989565899;	0.9640155634123867;
-2212;	0.938;	-1;	1.2016037110220656;	0.7882639304603907;
-2212;	0.938;	-1;	2.6095655394277797;	0.9410532076082414;
-2212;	0.938;	-1;	2.7092405441776486;	0.9449660213623983;
-2212;	0.938;	-1;	1.2038423273427463;	0.7888190196129778;
-2212;	0.938;	-1;	1.057151485207773;	0.7480028621710285;
-2212;	0.938;	-1;	6.787005656040151;	0.990584322479316;
-2212;	0.938;	-1;	3.905046642174841;	0.9723427131745543;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	6.857466005257992;	0.9907741646236644;
-2212;	0.938;	-1;	1.9269863153590374;	0.8991346247884775;
-2212;	0.938;	-1;	1.2436883330884188;	0.7983844060191326;
-2212;	0.938;	-1;	6.393140648210862;	0.989407372021421;
-2212;	0.938;	-1;	4.908350328721453;	0.9822252398290976;
-2212;	0.938;	-1;	2.89307817785728;	0.951251339556153;
-2212;	0.938;	-1;	5.666690164777849;	0.9865753727806288;
-2212;	0.938;	-1;	3.248189013085291;	0.9607430198168467;
-2212;	0.938;	-1;	2.835412340366917;	0.9493978217774115;
-2212;	0.938;	-1;	7.250229293618237;	0.991734641722499;
-2212;	0.938;	-1;	4.875722468382404;	0.9819929586167421;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	2.4420815095835766;	0.9335071592480764;
-2212;	0.938;	-1;	1.5769846521516944;	0.8594560457191156;
-2212;	0.938;	-1;	0.7739625152350726;	0.636438005629893;
-2212;	0.938;	-1;	1.0761963379356017;	0.7538499070457926;
-2212;	0.938;	-1;	0.661863389078139;	0.5765353651170286;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	6.996070319116154;	0.9911313027447125;
-2212;	0.938;	-1;	1.9321781091320231;	0.8995971591513017;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	2.6213289521725427;	0.9415356905315139;
-2212;	0.938;	-1;	4.882842941612815;	0.9820440333437688;
-2212;	0.938;	-1;	5.565859500971188;	0.986094758568087;
-2212;	0.938;	-1;	0.595942703843247;	0.5362563977526313;
-2212;	0.938;	-1;	1.594099567229726;	0.8618646534231098;
-2212;	0.938;	-1;	4.711240306607168;	0.98075037033388;
-2212;	0.938;	-1;	1.83520937264444;	0.8904338763476187;
-2212;	0.938;	-1;	3.02695077092167;	0.9551889802386575;
-2212;	0.938;	-1;	0.6916301866821604;	0.5934616588178406;
-2212;	0.938;	-1;	2.5387456223493525;	0.9380223775001169;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	1.961011533780689;	0.9021118530696184;
-2212;	0.938;	-1;	0.7488215776278084;	0.6238928351300694;
-2212;	0.938;	-1;	4.038389097628533;	0.9740697344690414;
-2212;	0.938;	-1;	0.5632510353820931;	0.5147988381676677;
-2212;	0.938;	-1;	0.5440563797476232;	0.5017293927979344;
-2212;	0.938;	-1;	3.496769189437587;	0.9658537303885834;
-2212;	0.938;	-1;	3.9120285218290523;	0.972437305807526;
-2212;	0.938;	-1;	9.97709712405387;	0.9956096426434713;
-2212;	0.938;	-1;	1.7161091553214207;	0.8774781395424368;
-2212;	0.938;	-1;	3.2220931874286323;	0.9601422261345475;
-2212;	0.938;	-1;	1.744433673496932;	0.8807471346273796;
-2212;	0.938;	-1;	1.202370836971872;	0.7884543647505713;
-2212;	0.938;	-1;	2.5066691003124046;	0.9365747368772208;
-2212;	0.938;	-1;	0.8165862981669482;	0.6566063177216458;
