# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=49248
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	1.1623532627531958;	0.7782107053116534;
-2212;	0.938;	-1;	2.3662076730897903;	0.9296214792041708;
-2212;	0.938;	-1;	2.1575651039702137;	0.9170812129796461;
-2212;	0.938;	-1;	1.3593785820241542;	0.8230719703595827;
-2212;	0.938;	-1;	1.7848220991362136;	0.8852001546364535;
-2212;	0.938;	-1;	1.6242446948551195;	0.8659695556742384;
-2212;	0.938;	-1;	1.1398428338771798;	0.7721609227896489;
-2212;	0.938;	-1;	0.9523688590635458;	0.712460980222053;
-2212;	0.938;	-1;	0.8597331738940868;	0.6756818526698468;
-2212;	0.938;	-1;	1.5104088993875135;	0.8495129208564027;
-2212;	0.938;	-1;	0.9421656533550775;	0.7086716919442886;
-2212;	0.938;	-1;	0.8509222082482041;	0.6718920590718686;
-2212;	0.938;	-1;	1.178768820269017;	0.7824901191237464;
-2212;	0.938;	-1;	0.6992465936523681;	0.5976707190232272;
-2212;	0.938;	-1;	1.0686566944201492;	0.7515562228169451;
-2212;	0.938;	-1;	1.6383432444188855;	0.8678312408717517;
-2212;	0.938;	-1;	2.5867307550962857;	0.9400999508575403;
-2212;	0.938;	-1;	0.4641812668346709;	0.4435263539577485;
-2212;	0.938;	-1;	0.6573619265683479;	0.5739087012806199;
-2212;	0.938;	-1;	1.240338697550391;	0.7976027353518828;
-2212;	0.938;	-1;	1.7145762754420812;	0.877297656594252;
-2212;	0.938;	-1;	1.2522199680880137;	0.8003572637942088;
-2212;	0.938;	-1;	0.3680927176398496;	0.3653021933162372;
-2212;	0.938;	-1;	1.304394997429843;	0.8118778614010003;
-2212;	0.938;	-1;	2.0622144136626535;	0.9102617226235671;
-2212;	0.938;	-1;	3.320508870204987;	0.9623400908318122;
-2212;	0.938;	-1;	0.6693809204644319;	0.5808824039127757;
-2212;	0.938;	-1;	0.6319084019650633;	0.5587184514172867;
-2212;	0.938;	-1;	1.6659955607659944;	0.8713793519940605;
-2212;	0.938;	-1;	2.6516168308890258;	0.942751832933374;
-2212;	0.938;	-1;	2.141829305905118;	0.9160081262581601;
-2212;	0.938;	-1;	1.1763589777200196;	0.7818687340246121;
-2212;	0.938;	-1;	0.8883701495756148;	0.6876379963690071;
-2212;	0.938;	-1;	1.446836466625375;	0.83909061264522;
-2212;	0.938;	-1;	2.3730354350542027;	0.9299844081390815;
-2212;	0.938;	-1;	0.5706717880159838;	0.5197577123638144;
-2212;	0.938;	-1;	2.170912670440246;	0.9179760812953218;
-2212;	0.938;	-1;	1.0218978181012033;	0.736701392601037;
-2212;	0.938;	-1;	0.9284199472886664;	0.70346804171727;
-2212;	0.938;	-1;	2.494525048266503;	0.9360138435042723;
-2212;	0.938;	-1;	1.0043018840771931;	0.7308187157440796;
-2212;	0.938;	-1;	2.222219004002306;	0.9212897045605982;
-2212;	0.938;	-1;	1.9976903824587031;	0.9051831526034351;
-2212;	0.938;	-1;	1.1687333796110215;	0.779886993258389;
-2212;	0.938;	-1;	1.0220853563974;	0.7367632060273408;
-2212;	0.938;	-1;	2.4587880067157073;	0.9343209116444658;
-2212;	0.938;	-1;	2.1980241620273424;	0.9197515288592853;
-2212;	0.938;	-1;	1.4728042974652131;	0.8434640558540935;
-2212;	0.938;	-1;	1.2046176494768828;	0.7890108202877991;
-2212;	0.938;	-1;	0.9507207780894451;	0.71185309123254;
-2212;	0.938;	-1;	0.9382972914359287;	0.7072188104127637;
-2212;	0.938;	-1;	1.8506428009016218;	0.8919695075313642;
-2212;	0.938;	-1;	1.0753151831716143;	0.7535832573097793;
-2212;	0.938;	-1;	0.9922725055416984;	0.7267009630548066;
-2212;	0.938;	-1;	0.7184224753799119;	0.6080525483850043;
-2212;	0.938;	-1;	1.21688376684464;	0.792014782540567;
-2212;	0.938;	-1;	1.23731808325507;	0.7968943821694524;
-2212;	0.938;	-1;	1.4087887835307322;	0.8323753492645843;
-2212;	0.938;	-1;	1.194398009992063;	0.7864640490480729;
-2212;	0.938;	-1;	0.6189604085109159;	0.5507680797911045;
-2212;	0.938;	-1;	1.380529970906101;	0.8271382823435255;
-2212;	0.938;	-1;	1.1994954695137452;	0.7877394036310603;
-2212;	0.938;	-1;	1.2258850383433186;	0.7941832095098996;
-2212;	0.938;	-1;	0.6266549982478397;	0.5555110519138861;
-2212;	0.938;	-1;	1.0236026316696338;	0.7372626278724883;
-2212;	0.938;	-1;	1.1149805559941395;	0.7652259235781771;
-2212;	0.938;	-1;	2.2851004561454187;	0.9250942665450049;
-2212;	0.938;	-1;	1.45098492604851;	0.839800430373335;
-2212;	0.938;	-1;	1.8269776284828996;	0.8896021765697744;
-2212;	0.938;	-1;	1.586266365077092;	0.8607694424963763;
-2212;	0.938;	-1;	2.3002548750434157;	0.9259714709340615;
-2212;	0.938;	-1;	2.709521959811546;	0.9449765264421985;
-2212;	0.938;	-1;	1.3724042062329886;	0.8255912670133054;
-2212;	0.938;	-1;	1.3376537455729307;	0.8187593649480976;
-2212;	0.938;	-1;	1.010299912859543;	0.7328425472243641;
-2212;	0.938;	-1;	1.950322068211812;	0.9011901336523548;
-2212;	0.938;	-1;	1.200256992783633;	0.7879290672910635;
-2212;	0.938;	-1;	0.5756597421689309;	0.5230616543000617;
-2212;	0.938;	-1;	0.46587505926014106;	0.44482500794085267;
-2212;	0.938;	-1;	2.015067943796685;	0.906590473248279;
-2212;	0.938;	-1;	1.2453132755820921;	0.7987621545414967;
-2212;	0.938;	-1;	2.704282639093037;	0.9447804652598215;
-2212;	0.938;	-1;	1.8343516326168217;	0.89034762796249;
-2212;	0.938;	-1;	1.3878720795062491;	0.828520119002958;
-2212;	0.938;	-1;	0.5659241103547453;	0.5165911097275984;
-2212;	0.938;	-1;	0.3036097905753535;	0.30794809569451387;
-2212;	0.938;	-1;	1.3757445396312682;	0.8262294786053149;
-2212;	0.938;	-1;	1.6157127009774974;	0.8648251483460573;
-2212;	0.938;	-1;	0.9346229805240399;	0.7058304630776739;
-2212;	0.938;	-1;	0.9722588391930412;	0.719672403436487;
-2212;	0.938;	-1;	0.681201420253951;	0.5876184190619179;
-2212;	0.938;	-1;	0.9681261260119984;	0.7181928358316372;
-2212;	0.938;	-1;	0.9887785805801014;	0.725490070592058;
-2212;	0.938;	-1;	0.7912671567169965;	0.6447898510313879;
-2212;	0.938;	-1;	0.48472889664455737;	0.45909148915918013;
-2212;	0.938;	-1;	2.8287420687429248;	0.949176803518503;
-2212;	0.938;	-1;	1.6633995378499538;	0.8710519467138843;
-2212;	0.938;	-1;	0.9546070404459052;	0.7132839649401885;
-2212;	0.938;	-1;	1.0244507702515528;	0.7375412731058173;
-2212;	0.938;	-1;	1.2215847325146176;	0.7931510175615344;
-2212;	0.938;	-1;	1.5569146691546714;	0.8565567516166067;
-2212;	0.938;	-1;	1.881908423099275;	0.8949884643812946;
-2212;	0.938;	-1;	1.4992666599194422;	0.8477546691490913;
-2212;	0.938;	-1;	1.691104982244745;	0.8744869736870478;
-2212;	0.938;	-1;	1.4598600260384555;	0.8413046584123809;
-2212;	0.938;	-1;	1.0888817720737225;	0.757647750632954;
-2212;	0.938;	-1;	0.5284307102156346;	0.4908296369042676;
-2212;	0.938;	-1;	2.2333960502913492;	0.9219859878434635;
-2212;	0.938;	-1;	0.8868776475574295;	0.6870282686702162;
-2212;	0.938;	-1;	1.177199931698095;	0.7820858417043174;
-2212;	0.938;	-1;	2.15985044339857;	0.9172354213637661;
-2212;	0.938;	-1;	0.700636243009345;	0.5984334006818086;
-2212;	0.938;	-1;	0.6289534283229642;	0.5569173976188928;
-2212;	0.938;	-1;	0.8985202863564071;	0.6917462753653025;
-2212;	0.938;	-1;	0.9880997344681355;	0.725254017492787;
-2212;	0.938;	-1;	1.4087957876512833;	0.8323766203566851;
-2212;	0.938;	-1;	0.526867694156702;	0.48972641885921525;
-2212;	0.938;	-1;	3.0700485897620577;	0.9563576998192072;
-2212;	0.938;	-1;	0.9249609267342053;	0.7021404633467415;
-2212;	0.938;	-1;	1.5731293761067462;	0.8589054572046002;
-2212;	0.938;	-1;	3.3537908346973575;	0.9630431154569962;
-2212;	0.938;	-1;	2.901507821241792;	0.9515139458440308;
-2212;	0.938;	-1;	2.834658204968634;	0.9493729041198049;
-2212;	0.938;	-1;	1.254953085837076;	0.8009838250352157;
-2212;	0.938;	-1;	0.7385055631401838;	0.6186009932108045;
-2212;	0.938;	-1;	1.2255969540252618;	0.7941142753118922;
-2212;	0.938;	-1;	1.1009444073367192;	0.7611891425381384;
-2212;	0.938;	-1;	2.0149574449077083;	0.9065816188853337;
-2212;	0.938;	-1;	0.659685056228349;	0.5752665004857774;
-2212;	0.938;	-1;	3.5393667734779903;	0.9666302767655637;
-2212;	0.938;	-1;	1.7854076364248024;	0.8852629796270172;
-2212;	0.938;	-1;	1.535791438441431;	0.8534151250953325;
-2212;	0.938;	-1;	2.223062295100162;	0.9213425492663712;
-2212;	0.938;	-1;	1.5236975464720681;	0.8515734963137661;
-2212;	0.938;	-1;	0.608040998402246;	0.5439446115176674;
-2212;	0.938;	-1;	0.858236148099397;	0.6750416925388387;
-2212;	0.938;	-1;	0.6150973860407473;	0.5483665748722664;
-2212;	0.938;	-1;	4.073227235423014;	0.9744946461452212;
-2212;	0.938;	-1;	1.7664460918208063;	0.8832036382415751;
-2212;	0.938;	-1;	2.1213158430045254;	0.9145790837367082;
-2212;	0.938;	-1;	2.3489137150274377;	0.9286899672832754;
-2212;	0.938;	-1;	1.354538206407261;	0.8221232244210358;
-2212;	0.938;	-1;	1.6157885247460448;	0.8648353784651833;
-2212;	0.938;	-1;	1.1551703509526203;	0.7763033801959829;
-2212;	0.938;	-1;	2.041158272571973;	0.9086480433491845;
-2212;	0.938;	-1;	1.768240696241606;	0.8834007623477392;
-2212;	0.938;	-1;	0.6250163499765427;	0.5545054881514713;
-2212;	0.938;	-1;	1.060750196344078;	0.7491212971940758;
-2212;	0.938;	-1;	2.885842301505966;	0.9510242598521329;
-2212;	0.938;	-1;	1.3016719588225754;	0.8112989646586645;
-2212;	0.938;	-1;	0.4328559447357053;	0.41900460458543304;
-2212;	0.938;	-1;	1.6465108422078492;	0.8688933023113887;
-2212;	0.938;	-1;	3.2387365938095365;	0.9605269476052191;
-2212;	0.938;	-1;	0.852630559275235;	0.6726310198942247;
-2212;	0.938;	-1;	1.1451499957477185;	0.7736065286058162;
-2212;	0.938;	-1;	2.2715941001177655;	0.9242997737765574;
-2212;	0.938;	-1;	1.273950955501035;	0.8052673047087783;
-2212;	0.938;	-1;	1.395992557855879;	0.8300310207303128;
-2212;	0.938;	-1;	2.777319342005345;	0.9474245870278594;
-2212;	0.938;	-1;	1.298621215021917;	0.8106475536236516;
-2212;	0.938;	-1;	2.973088856802803;	0.9536627812695931;
-2212;	0.938;	-1;	2.0485280967409256;	0.9092175264213422;
-2212;	0.938;	-1;	1.838569726007692;	0.890770848273015;
-2212;	0.938;	-1;	0.7877500160326307;	0.6431107195769662;
-2212;	0.938;	-1;	2.0597263976601354;	0.9100731807629339;
-2212;	0.938;	-1;	2.8514322858880936;	0.9499229367412242;
-2212;	0.938;	-1;	1.647637565497036;	0.8690388790668095;
-2212;	0.938;	-1;	0.8924450169623898;	0.6892953096999107;
-2212;	0.938;	-1;	1.3600971578310133;	0.8232122314424443;
-2212;	0.938;	-1;	1.1534905465039582;	0.7758542297814591;
-2212;	0.938;	-1;	0.43058800078530984;	0.41719216758082045;
-2212;	0.938;	-1;	1.125970885227944;	0.7683249907087313;
-2212;	0.938;	-1;	1.5757146885004278;	0.8592750062776182;
-2212;	0.938;	-1;	3.53069496131399;	0.9664743167461767;
-2212;	0.938;	-1;	1.6762089703223164;	0.8726562347622562;
-2212;	0.938;	-1;	1.479119580019479;	0.8445029672760366;
-2212;	0.938;	-1;	2.3111930105268144;	0.9265954407151201;
-2212;	0.938;	-1;	0.5759062169054003;	0.5232243075878977;
-2212;	0.938;	-1;	1.329325879611542;	0.8170685320787049;
-2212;	0.938;	-1;	0.7380106522315515;	0.6183449753351987;
-2212;	0.938;	-1;	0.9719054054773026;	0.7195462511405945;
-2212;	0.938;	-1;	1.3388026567679794;	0.8189909736402013;
-2212;	0.938;	-1;	0.7606604859760037;	0.6298618814234537;
-2212;	0.938;	-1;	2.322032434415592;	0.9272063210011451;
-2212;	0.938;	-1;	0.6967801381160345;	0.5963130477808367;
-2212;	0.938;	-1;	0.781001806099064;	0.6398628753412794;
-2212;	0.938;	-1;	1.651778544769849;	0.8695719756614738;
-2212;	0.938;	-1;	1.0932485201650173;	0.7589375589288012;
-2212;	0.938;	-1;	0.48750881390493855;	0.4611656884869906;
-2212;	0.938;	-1;	1.6117690570314347;	0.864291584812042;
-2212;	0.938;	-1;	1.8263574768637165;	0.889539158310633;
-2212;	0.938;	-1;	1.375394092396652;	0.8261626703286613;
-2212;	0.938;	-1;	0.554892816792901;	0.5091509709445506;
-2212;	0.938;	-1;	1.6663693813353628;	0.8714264018357352;
-2212;	0.938;	-1;	1.4271112231539629;	0.8356560133913638;
-2212;	0.938;	-1;	2.64918362510963;	0.9426554997516504;
-2212;	0.938;	-1;	0.30106967409887037;	0.30561323837183446;
-2212;	0.938;	-1;	1.385571170552058;	0.8280886916276532;
-2212;	0.938;	-1;	1.4637928306013799;	0.841965037298789;
-2212;	0.938;	-1;	1.8892309352409409;	0.8956782203057185;
-2212;	0.938;	-1;	1.2619719314663858;	0.8025809022450804;
-2212;	0.938;	-1;	0.8718047314226965;	0.6807884754392559;
-2212;	0.938;	-1;	1.2070061798955298;	0.7896002525716967;
-2212;	0.938;	-1;	1.7280147863418298;	0.878867328906636;
-2212;	0.938;	-1;	0.887831560239272;	0.6874181355128683;
-2212;	0.938;	-1;	1.081202815241433;	0.7553578931884198;
-2212;	0.938;	-1;	0.7045458634837054;	0.6005704183281391;
-2212;	0.938;	-1;	0.7970919787239112;	0.6475503046535069;
-2212;	0.938;	-1;	3.1474401998859327;	0.9583469690508063;
-2212;	0.938;	-1;	1.9728696528977783;	0.9031200942270083;
-2212;	0.938;	-1;	2.1937469253576176;	0.919475117155909;
-2212;	0.938;	-1;	0.6883145970303114;	0.5916139971099352;
-2212;	0.938;	-1;	0.7047642474469672;	0.6006894102808112;
-2212;	0.938;	-1;	0.5118988356257513;	0.4790414225962486;
-2212;	0.938;	-1;	0.9613314948159143;	0.715738920860851;
-2212;	0.938;	-1;	1.6608243466378374;	0.8707260175458011;
-2212;	0.938;	-1;	1.061960524692891;	0.7494960189510593;
-2212;	0.938;	-1;	1.7848220991362136;	0.8852001546364535;
-2212;	0.938;	-1;	2.2958561890898133;	0.9257183881446185;
-2212;	0.938;	-1;	1.440615026756628;	0.8380180078257248;
-2212;	0.938;	-1;	3.3477590168621174;	0.962917144391981;
-2212;	0.938;	-1;	0.9442691975538544;	0.7094579779169135;
-2212;	0.938;	-1;	0.680751602512987;	0.5873642923269089;
-2212;	0.938;	-1;	2.2907743023643774;	0.9254244403361754;
-2212;	0.938;	-1;	1.337319407637906;	0.818691890676742;
-2212;	0.938;	-1;	2.1009301027164136;	0.9131241663567254;
-2212;	0.938;	-1;	1.2635051033763178;	0.8029274828644096;
-2212;	0.938;	-1;	0.27187229712797145;	0.278384938902153;
-2212;	0.938;	-1;	1.8058222138847846;	0.8874234035093124;
-2212;	0.938;	-1;	1.4345395818527595;	0.8369611127390276;
-2212;	0.938;	-1;	3.71812885298506;	0.9696206867362078;
-2212;	0.938;	-1;	1.080430546060486;	0.7551260594092133;
-2212;	0.938;	-1;	0.7535623770965546;	0.6262963516152058;
-2212;	0.938;	-1;	1.4356225740298179;	0.8371502011018858;
-2212;	0.938;	-1;	1.1566767885377487;	0.7767051722349748;
-2212;	0.938;	-1;	1.4462238368067373;	0.8389854246223031;
-2212;	0.938;	-1;	0.9175679076438975;	0.6992782714786688;
-2212;	0.938;	-1;	0.909381406607948;	0.6960691628186237;
-2212;	0.938;	-1;	0.9737869309238033;	0.7202170111387431;
-2212;	0.938;	-1;	1.2731087643170318;	0.8050800392187274;
-2212;	0.938;	-1;	2.114256900553594;	0.9140792691193412;
-2212;	0.938;	-1;	2.0803017598052933;	0.9116155438475622;
-2212;	0.938;	-1;	1.1282993886571064;	0.7689747328342094;
-2212;	0.938;	-1;	1.6472187698428646;	0.8689847954818576;
-2212;	0.938;	-1;	0.7552227409135664;	0.6271339348561882;
-2212;	0.938;	-1;	3.3845542283327354;	0.9636758963213704;
-2212;	0.938;	-1;	0.8165523453086153;	0.6565907866078451;
-2212;	0.938;	-1;	0.9831834466797129;	0.7235368320823071;
-2212;	0.938;	-1;	0.43741441619961496;	0.42263241447372835;
-2212;	0.938;	-1;	1.522232871580459;	0.8513482948164173;
-2212;	0.938;	-1;	0.5918353598806005;	0.5336154414693356;
-2212;	0.938;	-1;	2.599966780891825;	0.9406552063695317;
-2212;	0.938;	-1;	2.2378309136237258;	0.9222598064848813;
-2212;	0.938;	-1;	1.6876330054064628;	0.8740635702392445;
-2212;	0.938;	-1;	1.8601790626979973;	0.8929031933485422;
-2212;	0.938;	-1;	1.8616445421417054;	0.8930456639420696;
-2212;	0.938;	-1;	1.4559939583064898;	0.8406517933086435;
-2212;	0.938;	-1;	1.4757052646182434;	0.8439424664698054;
-2212;	0.938;	-1;	0.8204851379447163;	0.6583842261985839;
-2212;	0.938;	-1;	0.8448721159932371;	0.6692588291951871;
-2212;	0.938;	-1;	1.42146411833187;	0.834654301141964;
-2212;	0.938;	-1;	1.389841413775687;	0.8288882070476492;
-2212;	0.938;	-1;	1.4587717163860459;	0.8411212462193047;
-2212;	0.938;	-1;	0.9298216236902646;	0.7040039204833747;
-2212;	0.938;	-1;	2.6350049476302697;	0.942089429406839;
-2212;	0.938;	-1;	1.5593345002737544;	0.8569106855968897;
-2212;	0.938;	-1;	1.0544152127751496;	0.7471481754153484;
-2212;	0.938;	-1;	1.3220196510521354;	0.8155675552832504;
-2212;	0.938;	-1;	1.070282902795429;	0.752053263442339;
-2212;	0.938;	-1;	1.8420141171690296;	0.891114729258977;
-2212;	0.938;	-1;	1.2580153988572638;	0.801682740719851;
-2212;	0.938;	-1;	1.1050474494345526;	0.762378432008948;
-2212;	0.938;	-1;	1.3397742961514079;	0.819186534249426;
-2212;	0.938;	-1;	1.9754838806737958;	0.9033403801592107;
-2212;	0.938;	-1;	2.102344796994299;	0.9132262737824459;
-2212;	0.938;	-1;	0.7805090248529097;	0.6396243509670119;
-2212;	0.938;	-1;	1.115806476197103;	0.7654606858914457;
-2212;	0.938;	-1;	0.7962603919390943;	0.6471577560148063;
-2212;	0.938;	-1;	0.7395022365747111;	0.6191159759368207;
-2212;	0.938;	-1;	1.7773367761774919;	0.8843927335064299;
-2212;	0.938;	-1;	2.5210020371669675;	0.9372275946144074;
-2212;	0.938;	-1;	1.5365320550951775;	0.8535268769312245;
-2212;	0.938;	-1;	1.1546511861060034;	0.7761646906446279;
-2212;	0.938;	-1;	2.4925888800851217;	0.9359237538092355;
-2212;	0.938;	-1;	2.2996245427349655;	0.9259352805439751;
-2212;	0.938;	-1;	3.25019517310284;	0.9607886547924865;
-2212;	0.938;	-1;	2.3629707931383748;	0.9294484725716783;
-2212;	0.938;	-1;	1.9788804232540707;	0.9036255234788748;
-2212;	0.938;	-1;	1.648502801051248;	0.8691505176420816;
-2212;	0.938;	-1;	1.4084723101175969;	0.8323179026709642;
-2212;	0.938;	-1;	0.9637853142038221;	0.7166282061838222;
-2212;	0.938;	-1;	0.943579802027767;	0.70920057935958;
-2212;	0.938;	-1;	1.3403604943215837;	0.8193043795790403;
-2212;	0.938;	-1;	1.8578366738989733;	0.8926749133421028;
-2212;	0.938;	-1;	0.7656210056731725;	0.6323302568096164;
-2212;	0.938;	-1;	1.0804366284621971;	0.7551278864426565;
-2212;	0.938;	-1;	0.9987310580892135;	0.7289216033693359;
-2212;	0.938;	-1;	1.381714950901234;	0.8273623251894727;
-2212;	0.938;	-1;	1.5626421240799186;	0.8573925187312427;
-2212;	0.938;	-1;	1.9849241261642725;	0.9041299444014231;
-2212;	0.938;	-1;	3.1479461741179757;	0.9583595332195788;
-2212;	0.938;	-1;	1.3047355385387494;	0.811950089777147;
-2212;	0.938;	-1;	1.4068276963313597;	0.8320189382496984;
-2212;	0.938;	-1;	1.2205389684811379;	0.7928989673012803;
-2212;	0.938;	-1;	2.1602113425773877;	0.9172597362034863;
-2212;	0.938;	-1;	2.3834538027878787;	0.9305330022116847;
-2212;	0.938;	-1;	2.430971016035362;	0.9329578716880577;
-2212;	0.938;	-1;	2.0781758611669514;	0.9114579432460869;
-2212;	0.938;	-1;	1.9942465339353106;	0.9049006676024408;
-2212;	0.938;	-1;	1.3775749707515015;	0.8265778610597049;
-2212;	0.938;	-1;	0.9250195667784546;	0.7021630307426815;
-2212;	0.938;	-1;	0.7129330391789962;	0.6051118027297414;
-2212;	0.938;	-1;	1.4174152480868123;	0.8339309560638374;
-2212;	0.938;	-1;	2.652346319243021;	0.9427806682437243;
-2212;	0.938;	-1;	1.8382927272240948;	0.8907431266219619;
-2212;	0.938;	-1;	0.6877749927971792;	0.591312409043251;
-2212;	0.938;	-1;	0.6015924433742499;	0.5398635201581747;
-2212;	0.938;	-1;	1.0452456964163976;	0.7442567986887354;
-2212;	0.938;	-1;	0.47650667027965093;	0.45291247108421867;
-2212;	0.938;	-1;	1.398927447239849;	0.8305726325080375;
-2212;	0.938;	-1;	3.1250225840139136;	0.9577846693326544;
-2212;	0.938;	-1;	1.7672000131080239;	0.8832865080280579;
-2212;	0.938;	-1;	0.9296576188059774;	0.7039412813535036;
-2212;	0.938;	-1;	2.5239944627118343;	0.9373626667582595;
-2212;	0.938;	-1;	2.184085307553027;	0.918845688917284;
-2212;	0.938;	-1;	0.7037250825748647;	0.6001228383469878;
-2212;	0.938;	-1;	1.0815801115405184;	0.7554710538134068;
-2212;	0.938;	-1;	3.924026749737825;	0.9725987473542947;
-2212;	0.938;	-1;	0.4931217485266696;	0.4653307512953353;
-2212;	0.938;	-1;	1.586655706759346;	0.8608241630263985;
-2212;	0.938;	-1;	2.3051580577730455;	0.9262521171709998;
-2212;	0.938;	-1;	1.5857564685234615;	0.8606977332599455;
-2212;	0.938;	-1;	1.5506264899452735;	0.8556313342752174;
-2212;	0.938;	-1;	0.7338792045411833;	0.6162000753442919;
-2212;	0.938;	-1;	0.5960090526599743;	0.5362989303534534;
-2212;	0.938;	-1;	1.6723686726317255;	0.8721782069104735;
-2212;	0.938;	-1;	1.0978878316389338;	0.760298156457471;
-2212;	0.938;	-1;	2.4828334795233227;	0.9354670257787492;
-2212;	0.938;	-1;	1.412656732772686;	0.8330753012067327;
-2212;	0.938;	-1;	2.259276937608358;	0.9235646037252777;
-2212;	0.938;	-1;	2.5347501516420037;	0.9378446893661828;
-2212;	0.938;	-1;	0.7482661306153046;	0.6236100664228458;
-2212;	0.938;	-1;	0.6546511417098423;	0.57231832381849;
-2212;	0.938;	-1;	2.9043466528651773;	0.9516019175000316;
-2212;	0.938;	-1;	1.4719106010067324;	0.8433162670262913;
-2212;	0.938;	-1;	1.5795171988674261;	0.8598161094743151;
-2212;	0.938;	-1;	0.7683694328381367;	0.6336896507903435;
-2212;	0.938;	-1;	0.611317325484073;	0.5460034366077899;
-2212;	0.938;	-1;	1.0256966468753859;	0.7379499080961962;
-2212;	0.938;	-1;	1.8749884708328235;	0.8943306744856256;
-2212;	0.938;	-1;	1.4357066305056894;	0.8371648646627465;
-2212;	0.938;	-1;	2.469342806166248;	0.9348276039761869;
-2212;	0.938;	-1;	1.0208499419767822;	0.7363556680000826;
-2212;	0.938;	-1;	1.035377374154897;	0.741097616617645;
-2212;	0.938;	-1;	1.6198345177517361;	0.8653797038624699;
-2212;	0.938;	-1;	1.4919359424201162;	0.8465824226977068;
-2212;	0.938;	-1;	0.8712247713058898;	0.680545376204503;
-2212;	0.938;	-1;	0.8025612255300526;	0.6501192494587187;
-2212;	0.938;	-1;	1.023362594161522;	0.7371836981993735;
-2212;	0.938;	-1;	3.29171073098184;	0.9617157845250782;
-2212;	0.938;	-1;	0.8137920713658987;	0.6553253520619594;
-2212;	0.938;	-1;	0.82646008527636;	0.6610876272011665;
-2212;	0.938;	-1;	2.119812312615671;	0.9144729747895547;
-2212;	0.938;	-1;	1.374339829665138;	0.8259614783464521;
-2212;	0.938;	-1;	0.7771178507343658;	0.6379778760274919;
-2212;	0.938;	-1;	1.411699825148746;	0.8329025087216346;
-2212;	0.938;	-1;	0.5490216692335558;	0.5051439087092444;
-2212;	0.938;	-1;	1.8985266419939963;	0.896544628642333;
